0	3	0
1	2	0
2	4	0
3	3	0
4	4	0
5	4	0
6	4	0
7	4	0
8	4	0
9	4	0
10	4	0
11	3	0
12	4	0
13	4	0
14	4	0
15	4	0
16	4	0
17	4	0
18	4	0
19	4	0
20	4	0
21	4	0
22	4	0
23	5	0
24	5	0
25	5	0
26	5	0
27	8	0
28	8	0
29	8	0
30	8	0
31	8	0
32	11	0
33	11	0
34	12	0
35	12	0
36	13	0
37	15	0
38	15	0
39	15	0
40	15	0
41	16	0
42	16	0
43	16	0
44	16	0
45	16	0
46	16	0
47	16	0
48	16	0
49	16	0
50	16	0
51	17	0
52	17	0
53	16	0
54	17	0
55	17	0
56	17	0
57	17	0
58	17	0
59	17	0
60	17	0
61	17	0
62	17	0
63	17	0
64	17	0
65	17	0
66	17	0
67	18	0
68	18	0
69	18	0
70	18	0
71	18	0
72	17	0
73	18	0
74	17	0
75	18	0
76	18	0
77	17	0
78	18	0
79	19	0
80	19	0
81	18	0
82	19	0
83	18	0
84	19	0
85	19	0
86	19	0
87	19	0
88	19	0
89	19	0
90	18	0
91	18	0
92	19	0
93	19	0
94	19	0
95	20	0
96	20	0
97	21	0
98	22	0
99	21	0
100	22	0
101	21	0
102	21	0
103	21	0
104	21	0
105	23	0
106	23	0
107	23	0
108	23	0
109	23	0
110	23	0
111	24	0
112	23	0
113	23	0
114	24	0
115	23	0
116	24	0
117	24	0
118	24	0
119	24	0
120	23	0
121	24	0
122	24	0
123	23	0
124	25	0
125	25	0
126	25	0
127	24	0
128	26	0
129	26	0
130	26	0
131	26	0
132	25	0
133	25	0
134	24	0
135	24	0
136	24	0
137	23	0
138	23	0
139	23	0
140	23	0
141	23	0
142	23	0
143	23	0
144	24	0
145	24	0
146	24	0
147	24	0
148	22	0
149	24	0
150	24	0
151	23	0
152	23	0
153	24	0
154	23	0
155	23	0
156	23	0
157	23	0
158	23	0
159	23	0
160	23	0
161	22	0
162	23	0
163	26	0
164	25	0
165	26	0
166	26	0
167	26	0
168	26	0
169	26	0
170	25	0
171	26	0
172	26	0
173	26	0
174	26	0
175	26	0
176	26	0
177	26	0
178	26	0
179	26	0
180	26	0
181	26	0
182	26	0
183	26	0
184	26	0
185	26	0
186	25	0
187	26	0
188	26	0
189	26	0
190	26	0
191	25	0
192	25	0
193	26	0
194	25	0
195	25	0
196	27	0
197	27	0
198	26	0
199	26	0
200	25	0
201	25	0
202	25	0
203	25	0
204	24	0
205	24	0
206	23	0
207	23	0
208	24	0
209	24	0
210	24	0
211	24	0
212	24	0
213	24	0
214	24	0
215	24	0
216	24	0
217	24	0
218	26	0
219	26	0
220	26	0
221	26	0
222	26	0
223	25	0
224	22	0
225	22	0
226	22	0
227	22	0
228	22	0
229	22	0
230	25	0
231	24	0
232	24	0
233	24	0
234	24	0
235	24	0
236	25	0
237	24	0
238	24	0
239	24	0
240	26	0
241	25	0
242	26	0
243	26	0
244	26	0
245	26	0
246	26	0
247	25	0
248	26	0
249	25	0
250	26	0
251	26	0
252	25	0
253	21	0
254	21	0
255	20	0
256	19	0
257	19	0
258	18	0
259	17	0
260	19	0
261	19	0
262	20	0
263	19	0
264	18	0
265	19	0
266	19	0
267	18	0
268	20	0
269	20	0
270	20	0
271	18	0
272	18	0
273	16	0
274	17	0
275	16	0
276	17	0
277	16	0
278	17	0
279	16	0
280	16	0
281	17	0
282	17	0
283	17	0
284	16	0
285	15	0
286	16	0
287	16	0
288	16	0
289	16	0
290	16	0
291	16	0
292	16	0
293	16	0
294	15	0
295	16	0
296	15	0
297	15	0
298	15	0
299	16	0
300	16	0
301	16	0
302	16	0
303	16	0
304	16	0
305	16	0
306	16	0
307	16	0
308	16	0
309	16	0
310	16	0
311	17	0
312	18	0
313	18	0
314	18	0
315	18	0
316	18	0
317	18	0
318	16	0
319	16	0
320	17	0
321	18	0
322	18	0
323	18	0
324	18	0
325	19	0
326	19	0
327	19	0
328	19	0
329	19	0
330	17	0
331	17	0
332	17	0
333	17	0
334	17	0
335	18	0
336	18	0
337	18	0
338	17	0
339	18	0
340	16	0
341	16	0
342	15	0
343	16	0
344	17	0
345	17	0
346	17	0
347	16	0
348	15	0
349	14	0
350	15	0
351	15	0
352	15	0
353	15	0
354	15	0
355	16	0
356	16	0
357	16	0
358	15	0
359	15	0
360	14	0
361	14	0
362	14	0
363	14	0
364	15	0
365	15	0
366	15	0
367	15	0
368	14	0
369	13	0
370	13	0
371	12	0
372	13	0
373	13	0
374	13	0
375	13	0
376	13	0
377	12	0
378	13	0
379	13	0
380	13	0
381	13	0
382	12	0
383	13	0
384	7	0
385	7	0
386	6	0
387	6	0
388	7	0
389	13	0
390	13	0
391	12	0
392	13	0
393	13	0
394	13	0
395	13	0
396	13	0
397	13	0
398	13	0
399	13	0
400	12	0
401	12	0
402	12	0
403	12	0
404	11	0
405	11	0
406	11	0
407	11	0
408	13	0
409	13	0
410	13	0
411	13	0
412	13	0
413	13	0
414	14	0
415	14	0
416	13	0
417	13	0
418	13	0
419	13	0
420	13	0
421	12	0
422	12	0
423	12	0
424	12	0
425	9	0
426	9	0
427	9	0
428	9	0
429	9	0
430	10	0
431	10	0
432	10	0
433	9	0
434	9	0
435	8	0
436	8	0
437	7	0
438	7	0
439	7	0
440	8	0
441	10	0
442	10	0
443	10	0
444	10	0
445	10	0
446	10	0
447	10	0
448	10	0
449	9	0
450	10	0
451	10	0
452	10	0
453	10	0
454	10	0
455	10	0
456	10	0
457	11	0
458	11	0
459	11	0
460	11	0
461	12	0
462	11	0
463	11	0
464	12	0
465	13	0
466	12	0
467	13	0
468	14	0
469	14	0
470	14	0
471	14	0
472	14	0
473	14	0
474	13	0
475	14	0
476	14	0
477	14	0
478	14	0
479	14	0
480	14	0
481	14	0
482	14	0
483	14	0
484	14	0
485	14	0
486	14	0
487	13	0
488	14	0
489	14	0
490	14	0
491	14	0
492	14	0
493	14	0
494	14	0
495	14	0
496	15	0
497	15	0
498	15	0
499	15	0
500	15	0
501	15	0
502	15	0
503	15	0
504	14	0
505	14	0
506	13	0
507	13	0
508	12	0
509	12	0
510	12	0
511	12	0
512	12	0
513	12	0
514	12	0
515	12	0
516	11	0
517	11	0
518	11	0
519	11	0
520	11	0
521	11	0
522	11	0
523	12	0
524	11	0
525	11	0
526	11	0
527	13	0
528	13	0
529	12	0
530	11	0
531	10	0
532	12	0
533	12	0
534	12	0
535	13	0
536	12	0
537	13	0
538	13	0
539	13	0
540	11	0
541	9	0
542	10	0
543	12	0
544	11	0
545	13	0
546	13	0
547	12	0
548	12	0
549	12	0
550	12	0
551	13	0
552	12	0
553	12	0
554	13	0
555	12	0
556	12	0
557	11	0
558	11	0
559	9	0
560	9	0
561	9	0
562	10	0
563	9	0
564	10	0
565	10	0
566	10	0
567	8	0
568	8	0
569	9	0
570	9	0
571	9	0
572	8	0
573	8	0
574	8	0
575	9	0
576	9	0
577	9	0
578	10	0
579	11	0
580	11	0
